sku_digiflazz,name,category,provider,base_price_minor,is_active,metadata,main_category,sub_category,product_type
e-money-go pay-2fcae488,Go Pay 426.000,E-Money,GO PAY,42699500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-bb488402,Go Pay 427.000,E-Money,GO PAY,42799500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-3aecbef4,Go Pay 428.000,E-Money,GO PAY,42899500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-1bd307d0,Go Pay 429.000,E-Money,GO PAY,42999500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-3ad1033b,Go Pay 430.000,E-Money,GO PAY,43099500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-5a01f729,Go Pay 431.000,E-Money,GO PAY,43199500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-624b073a,Go Pay 432.000,E-Money,GO PAY,43299500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-a64b8b1f,Go Pay 433.000,E-Money,GO PAY,43399500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-31963d05,Go Pay 434.000,E-Money,GO PAY,43499500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-60edbaef,Go Pay 435.000,E-Money,GO PAY,43599500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-66d3e98b,Go Pay 436.000,E-Money,GO PAY,43699500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-83c40dc2,Go Pay 437.000,E-Money,GO PAY,43799500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-dfbe96bb,Go Pay 438.000,E-Money,GO PAY,43899500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-f7bd57c2,Go Pay 439.000,E-Money,GO PAY,43999500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-c0bd3295,Go Pay 440.000,E-Money,GO PAY,44099500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-a1c9c81c,Go Pay 441.000,E-Money,GO PAY,44199500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-39fcaf37,Go Pay 442.000,E-Money,GO PAY,44299500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-50a028ba,Go Pay 443.000,E-Money,GO PAY,44399500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-2adfcbe3,Go Pay 444.000,E-Money,GO PAY,44499500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-c9870bc0,Go Pay 445.000,E-Money,GO PAY,44599500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-df83f425,Go Pay 446.000,E-Money,GO PAY,44699500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-8ce0c410,Go Pay 447.000,E-Money,GO PAY,44799500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-a16db989,Go Pay 448.000,E-Money,GO PAY,44899500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-ovo-86bdce36,OVO 450.000 Admin 1.500,E-Money,OVO,44909500,true,"{""type"":""Admin 1500"",""description"":""OVO Masuk ke pelanggan 448.500"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-34548a3f5e29638972fd71121c27bd6f.jpg""}",E-Money,OVO,Admin 1500
e-money-shopee pay-e375832b,SHOPEE PAY 450.000 Admin 1.000,E-Money,SHOPEE PAY,44912500,true,"{""type"":""Admin 1000"",""description"":""SHOPEE PAY 450.000 Admin 1.000, Masuk ke pelanggan 449.000"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-08370da2ac80e3c4e7699d643c9051c1.jpg""}",E-Money,SHOPEE PAY,Admin 1000
e-money-linkaja-523efc79,LinkAja 450.000 Admin 1.000,E-Money,LinkAja,44923500,true,"{""type"":""Admin 1000"",""description"":""Masukkan nomor hp, masuk ke pelanggan 449.000"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-8387147fbac7d847721cda344c6d10d6.jpg""}",E-Money,LinkAja,Admin 1000
e-money-go pay-0fb6166a,Go Pay 450.000 Admin 1.000,E-Money,GO PAY,44950000,true,"{""type"":""Admin 1000"",""description"":""Masukkan no HP, masuk ke pelanggan 449.000"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Admin 1000
e-money-dana-50e354de,DANA 450.000 Admin 500,E-Money,DANA,44956500,true,"{""type"":""Admin 500"",""description"":""Masuk ke pelanggan 449.500"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-1ef1e382d32bcbf66adbe985eba27cc0.jpg""}",E-Money,DANA,Admin 500
e-money-ovo-5065ab20,OVO 450.000 Admin 1.000,E-Money,OVO,44959500,true,"{""type"":""Admin 1000"",""description"":""OVO Masuk ke pelanggan 449.000"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-34548a3f5e29638972fd71121c27bd6f.jpg""}",E-Money,OVO,Admin 1000
e-money-go pay-fc29f495,Go Pay 449.000,E-Money,GO PAY,44999500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-linkaja-9230447a,LinkAja Rp 450.000,E-Money,LinkAja,45000000,true,"{""type"":""Umum"",""description"":""-"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-8387147fbac7d847721cda344c6d10d6.jpg""}",E-Money,LinkAja,Umum
e-money-shopee pay-9882c6af,SHOPEE PAY 450.000,E-Money,SHOPEE PAY,45005000,true,"{""type"":""Umum"",""description"":""SHOPEE PAY 450.000"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-08370da2ac80e3c4e7699d643c9051c1.jpg""}",E-Money,SHOPEE PAY,Umum
e-money-dana-82a5a700,DANA 450.000,E-Money,DANA,45006000,true,"{""type"":""Umum"",""description"":""-"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-1ef1e382d32bcbf66adbe985eba27cc0.jpg""}",E-Money,DANA,Umum
e-money-sakuku-93496e37,Sakuku 450.000,E-Money,Sakuku,45014000,true,"{""type"":""Umum"",""description"":""masukkan nomor hp terdaftar pada Sakuku"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-cb74d8fc7585d531cecf26eb56b3c6c3.jpg""}",E-Money,Sakuku,Umum
e-money-indriver-0d60bb30,Indriver 450.000,E-Money,Indriver,45016000,true,"{""type"":""Driver"",""description"":""-"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-13fcd5e783c8b21435fd02d6dc1b50c3.jpg""}",E-Money,Indriver,Driver
e-money-bri brizzi-177c26d0,BRIZZI 450.000,E-Money,BRI BRIZZI,45022500,true,"{""type"":""Umum"",""description"":""Saldo BRIZZI 450.000. Wajib update saldo setelah pengisian sukses."",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-cd2a5fd1eff6fe1836927cbd6f4a831e.jpg""}",E-Money,BRI BRIZZI,Umum
e-money-mitra blibli-2ca21d90,Saldo Mitra Blibli 450.000,E-Money,Mitra Blibli,45022500,true,"{""type"":""Umum"",""description"":""input nomor hp yang terdaftar pada Mitra Blibli."",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-3f9c1c0cc53f903834517053923f0dd4.jpg""}",E-Money,Mitra Blibli,Umum
e-money-go pay-d71bf8ea,Go Pay 450.000,E-Money,GO PAY,45045000,true,"{""type"":""Customer"",""description"":""Masukkan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-ovo-a2ff9af6,OVO 450.000,E-Money,OVO,45052500,true,"{""type"":""Umum"",""description"":""OVO 450.000"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-34548a3f5e29638972fd71121c27bd6f.jpg""}",E-Money,OVO,Umum
e-money-i.saku-3494d8cf,i.saku 450.000,E-Money,i.saku,45062500,true,"{""type"":""Umum"",""description"":""saldo i.saku 450.000"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-5265c0e733b152140a382bcfff4c0b22.jpg""}",E-Money,i.saku,Umum
e-money-kaspro-20eb24b8,KasPro 450.000,E-Money,KasPro,45107000,true,"{""type"":""Umum"",""description"":""KasPro 450.000"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-2dd4afa1b7df2b838be99914150d20a7.jpg""}",E-Money,KasPro,Umum
e-money-go pay-8e372f65,Go Pay 451.000,E-Money,GO PAY,45199500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-78a76ad3,Go Pay 452.000,E-Money,GO PAY,45299500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-4e8ba0cf,Go Pay 453.000,E-Money,GO PAY,45399500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-3f9fc9f4,Go Pay 454.000,E-Money,GO PAY,45499500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-90763e85,Go Pay 455.000,E-Money,GO PAY,45599500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-72730fb7,Go Pay 456.000,E-Money,GO PAY,45699500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-aef75e64,Go Pay 457.000,E-Money,GO PAY,45799500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-7cf7c240,Go Pay 458.000,E-Money,GO PAY,45899500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-945e601a,Go Pay 459.000,E-Money,GO PAY,45999500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-2c88a8e4,Go Pay 460.000,E-Money,GO PAY,46099500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-ce947edd,Go Pay 461.000,E-Money,GO PAY,46199500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-acefd4c5,Go Pay 462.000,E-Money,GO PAY,46299500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-82bfac9a,Go Pay 463.000,E-Money,GO PAY,46399500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-14384552,Go Pay 464.000,E-Money,GO PAY,46499500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-9f12620b,Go Pay 465.000,E-Money,GO PAY,46599500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-19221cd8,Go Pay 466.000,E-Money,GO PAY,46699500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-ff9f3eed,Go Pay 467.000,E-Money,GO PAY,46799500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-47906efd,Go Pay 468.000,E-Money,GO PAY,46899500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-60aeb2b4,Go Pay 469.000,E-Money,GO PAY,46999500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-2ddf8efd,Go Pay 470.000,E-Money,GO PAY,47099500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-60e365f2,Go Pay 471.000,E-Money,GO PAY,47199500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-1e4be3d8,Go Pay 472.000,E-Money,GO PAY,47299500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-0bba12d6,Go Pay 473.000,E-Money,GO PAY,47399500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-d76f7cdd,Go Pay 474.000,E-Money,GO PAY,47499500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-c02a3fa1,Go Pay 475.000,E-Money,GO PAY,47578900,true,"{""type"":""Customer"",""description"":""Masukkan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-3a6af186,Go Pay 476.000,E-Money,GO PAY,47699500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-3ccac538,Go Pay 477.000,E-Money,GO PAY,47799500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-223a9896,Go Pay 478.000,E-Money,GO PAY,47899500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-2f587fe2,Go Pay 479.000,E-Money,GO PAY,47999500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-43a0210f,Go Pay 480.000,E-Money,GO PAY,48099500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-e33a1161,Go Pay 481.000,E-Money,GO PAY,48199500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-44885fba,Go Pay 482.000,E-Money,GO PAY,48299500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-326002ca,Go Pay 483.000,E-Money,GO PAY,48399500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-7176bbb8,Go Pay 484.000,E-Money,GO PAY,48499500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
e-money-go pay-54e2f71c,Go Pay 485.000,E-Money,GO PAY,48599500,true,"{""type"":""Customer"",""description"":""Masukan no HP"",""image_url"":""https://digiflazz.s3.ap-southeast-1.amazonaws.com/brand/brand-87970d5d27181cd7309e1d622bca7d34.jpg""}",E-Money,GO PAY,Customer
